timestamp,aggregate_hourly_kW
2013-02-04 23:00:00,82581.93
2013-02-05 00:00:00,68433.36
2013-02-05 01:00:00,61788.29
2013-02-05 02:00:00,59991.098
2013-02-05 03:00:00,58428.98
2013-02-05 04:00:00,59966.39
2013-02-05 05:00:00,63927.137
2013-02-05 06:00:00,77543.77
2013-02-05 07:00:00,93309.69
2013-02-05 08:00:00,97513.13
2013-02-05 09:00:00,114194.48
2013-02-05 10:00:00,115492.84
2013-02-05 11:00:00,116433.08
2013-02-05 12:00:00,116918.47
2013-02-05 13:00:00,115632.14
2013-02-05 14:00:00,114809.06
2013-02-05 15:00:00,115548.93
2013-02-05 16:00:00,118965.63
2013-02-05 17:00:00,119712.77
2013-02-05 18:00:00,122567.625
2013-02-05 19:00:00,121182.97
2013-02-05 20:00:00,116021.01
2013-02-05 21:00:00,111125.43
2013-02-05 22:00:00,99541.445
2013-02-05 23:00:00,82199.58
2013-02-06 00:00:00,67839.31
2013-02-06 01:00:00,62274.58
2013-02-06 02:00:00,60557.95
2013-02-06 03:00:00,60125.44
2013-02-06 04:00:00,61790.777
2013-02-06 05:00:00,64615.176
2013-02-06 06:00:00,77734.79
2013-02-06 07:00:00,91606.85
2013-02-06 08:00:00,97208.65
2013-02-06 09:00:00,113407.55
2013-02-06 10:00:00,114202.11
2013-02-06 11:00:00,114357.2
2013-02-06 12:00:00,114439.84
2013-02-06 13:00:00,113944.234
2013-02-06 14:00:00,113049.31
2013-02-06 15:00:00,114373.77
2013-02-06 16:00:00,116820.98
2013-02-06 17:00:00,118350.89
2013-02-06 18:00:00,122641.18
2013-02-06 19:00:00,120803.41
2013-02-06 20:00:00,115621.75
2013-02-06 21:00:00,111023.24
2013-02-06 22:00:00,98231.15
2013-02-06 23:00:00,81606.67
2013-02-07 00:00:00,69124.5
2013-02-07 01:00:00,64443.523
2013-02-07 02:00:00,62342.844
2013-02-07 03:00:00,61156.777
2013-02-07 04:00:00,60456.44
2013-02-07 05:00:00,63654.41
2013-02-07 06:00:00,76357.05
2013-02-07 07:00:00,92676.5
2013-02-07 08:00:00,97179.234
2013-02-07 09:00:00,112450.95
2013-02-07 10:00:00,113579.56
2013-02-07 11:00:00,110776.78
2013-02-07 12:00:00,112107.28
2013-02-07 13:00:00,113295.41
2013-02-07 14:00:00,112587.766
2013-02-07 15:00:00,113119.805
2013-02-07 16:00:00,113514.96
2013-02-07 17:00:00,115605.58
2013-02-07 18:00:00,120247.27
2013-02-07 19:00:00,119834.75
2013-02-07 20:00:00,112767.57
2013-02-07 21:00:00,108849.83
2013-02-07 22:00:00,97222.29
2013-02-07 23:00:00,78855.08
2013-02-08 00:00:00,64710.324
2013-02-08 01:00:00,57867.89
2013-02-08 02:00:00,55342.664
2013-02-08 03:00:00,54028.93
2013-02-08 04:00:00,55772.926
2013-02-08 05:00:00,60200.37
2013-02-08 06:00:00,75236.72
2013-02-08 07:00:00,87234.79
2013-02-08 08:00:00,95620.42
2013-02-08 09:00:00,111246.95
2013-02-08 10:00:00,115233.62
2013-02-08 11:00:00,114289.31
2013-02-08 12:00:00,116583.82
2013-02-08 13:00:00,115877.31
2013-02-08 14:00:00,115564.14
2013-02-08 15:00:00,115019.41
2013-02-08 16:00:00,117217.11
2013-02-08 17:00:00,118951.086
2013-02-08 18:00:00,123119.47
2013-02-08 19:00:00,123232.12
2013-02-08 20:00:00,116604.34
2013-02-08 21:00:00,111095.77
2013-02-08 22:00:00,102499.45
2013-02-08 23:00:00,86154.74
2013-02-09 00:00:00,67842.016
2013-02-09 01:00:00,58992.984
2013-02-09 02:00:00,55078.74
2013-02-09 03:00:00,53693.137
2013-02-09 04:00:00,55844.703
2013-02-09 05:00:00,59537.035
2013-02-09 06:00:00,75429.5
2013-02-09 07:00:00,88064.28
2013-02-09 08:00:00,95078.836
2013-02-09 09:00:00,113364.63
2013-02-09 10:00:00,117823.6
2013-02-09 11:00:00,118735.79
2013-02-09 12:00:00,118844.33
2013-02-09 13:00:00,116671.54
2013-02-09 14:00:00,116438.48
2013-02-09 15:00:00,116265.79
2013-02-09 16:00:00,118207.836
2013-02-09 17:00:00,119279.516
2013-02-09 18:00:00,122336.28
2013-02-09 19:00:00,122738.98
2013-02-09 20:00:00,117029.99
2013-02-09 21:00:00,111290.23
2013-02-09 22:00:00,101984.18
2013-02-09 23:00:00,84620.95
2013-02-10 00:00:00,67944.36
2013-02-10 01:00:00,57294.414
2013-02-10 02:00:00,54548.15
2013-02-10 03:00:00,53194.758
2013-02-10 04:00:00,55088.426
2013-02-10 05:00:00,59407.223
2013-02-10 06:00:00,74733.305
2013-02-10 07:00:00,88890.41
2013-02-10 08:00:00,95056.8
2013-02-10 09:00:00,112999.945
2013-02-10 10:00:00,116516.08
2013-02-10 11:00:00,119010.96
2013-02-10 12:00:00,120049.555
2013-02-10 13:00:00,113705.15
2013-02-10 14:00:00,112717.52
2013-02-10 15:00:00,113901.21
2013-02-10 16:00:00,115338.22
2013-02-10 17:00:00,116499.53
2013-02-10 18:00:00,119424.23
2013-02-10 19:00:00,116243.266
2013-02-10 20:00:00,110967.32
2013-02-10 21:00:00,107145.94
2013-02-10 22:00:00,93375.766
2013-02-10 23:00:00,72904.766
2013-02-11 00:00:00,63576.246
2013-02-11 01:00:00,56459.8
2013-02-11 02:00:00,54347.453
2013-02-11 03:00:00,53016.867
2013-02-11 04:00:00,55529.566
2013-02-11 05:00:00,60373.984
2013-02-11 06:00:00,75086.22
2013-02-11 07:00:00,89892.47
2013-02-11 08:00:00,94495.15
2013-02-11 09:00:00,110958.42
2013-02-11 10:00:00,113630.71
2013-02-11 11:00:00,113833.79
2013-02-11 12:00:00,115619.95
2013-02-11 13:00:00,118929.96
2013-02-11 14:00:00,115300.84
2013-02-11 15:00:00,117332.66
2013-02-11 16:00:00,120060.836
2013-02-11 17:00:00,121439.81
2013-02-11 18:00:00,124313.6
2013-02-11 19:00:00,121976.9
2013-02-11 20:00:00,115974.21
2013-02-11 21:00:00,111866.445
2013-02-11 22:00:00,97749.29
2013-02-11 23:00:00,81987.07
2013-02-12 00:00:00,67810.34
2013-02-12 01:00:00,59743.438
2013-02-12 02:00:00,57177.562
2013-02-12 03:00:00,55799.45
2013-02-12 04:00:00,57817.094
2013-02-12 05:00:00,61201.953
2013-02-12 06:00:00,76427.81
2013-02-12 07:00:00,92192.73
2013-02-12 08:00:00,97165.04
2013-02-12 09:00:00,112575.016
2013-02-12 10:00:00,113814.27
2013-02-12 11:00:00,114800.984
2013-02-12 12:00:00,116223.45
2013-02-12 13:00:00,117413.03
2013-02-12 14:00:00,115215.07
2013-02-12 15:00:00,117007.83
2013-02-12 16:00:00,119241.305
2013-02-12 17:00:00,121270.12
2013-02-12 18:00:00,123276.88
2013-02-12 19:00:00,121207.42
2013-02-12 20:00:00,115237.5
2013-02-12 21:00:00,110543.94
2013-02-12 22:00:00,96835.164
2013-02-12 23:00:00,79591.586
2013-02-13 00:00:00,67221.89
2013-02-13 01:00:00,61242.863
2013-02-13 02:00:00,59041.613
2013-02-13 03:00:00,57826.95
2013-02-13 04:00:00,58008.2
2013-02-13 05:00:00,61836.754
2013-02-13 06:00:00,78421.55
2013-02-13 07:00:00,92710.98
2013-02-13 08:00:00,97477.83
2013-02-13 09:00:00,111796.9
2013-02-13 10:00:00,114228.66
2013-02-13 11:00:00,114565.05
2013-02-13 12:00:00,115964.42
2013-02-13 13:00:00,115791.85
2013-02-13 14:00:00,115611.555
2013-02-13 15:00:00,115229.43
2013-02-13 16:00:00,117449.56
2013-02-13 17:00:00,119450.74
2013-02-13 18:00:00,121415.37
2013-02-13 19:00:00,120794.086
2013-02-13 20:00:00,116432.06
2013-02-13 21:00:00,111177.28
2013-02-13 22:00:00,99913.766
2013-02-13 23:00:00,82674.83
2013-02-14 00:00:00,67385.18
2013-02-14 01:00:00,61716.957
2013-02-14 02:00:00,59347.547
2013-02-14 03:00:00,57277.06
2013-02-14 04:00:00,57840.348
2013-02-14 05:00:00,61176.21
2013-02-14 06:00:00,75511.19
2013-02-14 07:00:00,90938.86
2013-02-14 08:00:00,96472.44
2013-02-14 09:00:00,112972.37
2013-02-14 10:00:00,114904.53
2013-02-14 11:00:00,114846.81
2013-02-14 12:00:00,116280.04
2013-02-14 13:00:00,116105.56
2013-02-14 14:00:00,115447.11
2013-02-14 15:00:00,116317.97
2013-02-14 16:00:00,117906.83
2013-02-14 17:00:00,118598.29
2013-02-14 18:00:00,120845.88
2013-02-14 19:00:00,120083.695
2013-02-14 20:00:00,115423.83
2013-02-14 21:00:00,109555.02
2013-02-14 22:00:00,98577.74
2013-02-14 23:00:00,82189.0
2013-02-15 00:00:00,66998.69
2013-02-15 01:00:00,61417.84
2013-02-15 02:00:00,58841.613
2013-02-15 03:00:00,57121.934
2013-02-15 04:00:00,57741.81
2013-02-15 05:00:00,61710.54
2013-02-15 06:00:00,75347.414
2013-02-15 07:00:00,92719.266
2013-02-15 08:00:00,97033.125
2013-02-15 09:00:00,112000.79
2013-02-15 10:00:00,113591.14
2013-02-15 11:00:00,114342.09
2013-02-15 12:00:00,115448.45
2013-02-15 13:00:00,116119.695
2013-02-15 14:00:00,116904.43
2013-02-15 15:00:00,117206.07
2013-02-15 16:00:00,118096.4
2013-02-15 17:00:00,119435.58
2013-02-15 18:00:00,123464.66
2013-02-15 19:00:00,122968.73
2013-02-15 20:00:00,118185.17
2013-02-15 21:00:00,113249.47
2013-02-15 22:00:00,103938.78
2013-02-15 23:00:00,87243.445
2013-02-16 00:00:00,69420.77
2013-02-16 01:00:00,60637.203
2013-02-16 02:00:00,56059.83
2013-02-16 03:00:00,55280.707
2013-02-16 04:00:00,56969.395
2013-02-16 05:00:00,60441.746
2013-02-16 06:00:00,75810.97
2013-02-16 07:00:00,90870.58
2013-02-16 08:00:00,96567.11
2013-02-16 09:00:00,113948.445
2013-02-16 10:00:00,118032.26
2013-02-16 11:00:00,120599.91
2013-02-16 12:00:00,119230.95
2013-02-16 13:00:00,119188.74
2013-02-16 14:00:00,116344.91
2013-02-16 15:00:00,117725.95
2013-02-16 16:00:00,118912.7
2013-02-16 17:00:00,120220.93
2013-02-16 18:00:00,123749.67
2013-02-16 19:00:00,124335.71
2013-02-16 20:00:00,119032.055
2013-02-16 21:00:00,112796.33
2013-02-16 22:00:00,103830.516
2013-02-16 23:00:00,88310.22
2013-02-17 00:00:00,69506.55
2013-02-17 01:00:00,60437.68
2013-02-17 02:00:00,57253.63
2013-02-17 03:00:00,55371.812
2013-02-17 04:00:00,57860.277
2013-02-17 05:00:00,62443.418
2013-02-17 06:00:00,76954.5
2013-02-17 07:00:00,92212.62
2013-02-17 08:00:00,96493.54
2013-02-17 09:00:00,111231.48
2013-02-17 10:00:00,115298.62
2013-02-17 11:00:00,116530.85
2013-02-17 12:00:00,119154.46
2013-02-17 13:00:00,116260.42
2013-02-17 14:00:00,114263.23
2013-02-17 15:00:00,115816.484
2013-02-17 16:00:00,117831.11
2013-02-17 17:00:00,118747.625
2013-02-17 18:00:00,121438.35
2013-02-17 19:00:00,120713.89
2013-02-17 20:00:00,114256.21
2013-02-17 21:00:00,110380.93
2013-02-17 22:00:00,97467.42
2013-02-17 23:00:00,77258.484
2013-02-18 00:00:00,66856.36
2013-02-18 01:00:00,61743.32
2013-02-18 02:00:00,59729.66
2013-02-18 03:00:00,58464.94
2013-02-18 04:00:00,61138.324
2013-02-18 05:00:00,63437.9
2013-02-18 06:00:00,78135.43
2013-02-18 07:00:00,91617.21
2013-02-18 08:00:00,98492.055
2013-02-18 09:00:00,112939.1
2013-02-18 10:00:00,113726.34
2013-02-18 11:00:00,114460.43
2013-02-18 12:00:00,115222.16
2013-02-18 13:00:00,115515.79
2013-02-18 14:00:00,114297.4
2013-02-18 15:00:00,114561.5
2013-02-18 16:00:00,115595.19
2013-02-18 17:00:00,117131.75
2013-02-18 18:00:00,121781.25
2013-02-18 19:00:00,121310.52
2013-02-18 20:00:00,115189.516
2013-02-18 21:00:00,110970.29
2013-02-18 22:00:00,99509.11
2013-02-18 23:00:00,83857.36
2013-02-19 00:00:00,71119.46
2013-02-19 01:00:00,65018.152
2013-02-19 02:00:00,62021.164
2013-02-19 03:00:00,60254.562
2013-02-19 04:00:00,61416.613
2013-02-19 05:00:00,65261.03
2013-02-19 06:00:00,79763.26
2013-02-19 07:00:00,92660.26
2013-02-19 08:00:00,97951.69
2013-02-19 09:00:00,111869.87
2013-02-19 10:00:00,113372.63
2013-02-19 11:00:00,114391.43
2013-02-19 12:00:00,115431.82
2013-02-19 13:00:00,114420.37
2013-02-19 14:00:00,112704.66
2013-02-19 15:00:00,115246.12
2013-02-19 16:00:00,114993.664
2013-02-19 17:00:00,117386.664
2013-02-19 18:00:00,118608.17
2013-02-19 19:00:00,118742.13
2013-02-19 20:00:00,114042.24
2013-02-19 21:00:00,109563.74
2013-02-19 22:00:00,97799.81
2013-02-19 23:00:00,81281.5
2013-02-20 00:00:00,68131.98
2013-02-20 01:00:00,62130.14
2013-02-20 02:00:00,59446.242
2013-02-20 03:00:00,57213.477
2013-02-20 04:00:00,58314.633
2013-02-20 05:00:00,61049.42
2013-02-20 06:00:00,73661.984
2013-02-20 07:00:00,91892.74
2013-02-20 08:00:00,95360.16
2013-02-20 09:00:00,110793.52
2013-02-20 10:00:00,114121.9
2013-02-20 11:00:00,113934.54
2013-02-20 12:00:00,115018.82
2013-02-20 13:00:00,116017.72
2013-02-20 14:00:00,114137.016
2013-02-20 15:00:00,116013.33
2013-02-20 16:00:00,116283.29
2013-02-20 17:00:00,117572.47
2013-02-20 18:00:00,121311.305
2013-02-20 19:00:00,120616.86
2013-02-20 20:00:00,115836.5
2013-02-20 21:00:00,111584.33
2013-02-20 22:00:00,99247.98
2013-02-20 23:00:00,81852.086
2013-02-21 00:00:00,67420.086
2013-02-21 01:00:00,61944.918
2013-02-21 02:00:00,59745.363
2013-02-21 03:00:00,58591.86
2013-02-21 04:00:00,59637.066
2013-02-21 05:00:00,62691.89
2013-02-21 06:00:00,78397.914
2013-02-21 07:00:00,92856.24
2013-02-21 08:00:00,97045.16
2013-02-21 09:00:00,113116.77
2013-02-21 10:00:00,116939.19
2013-02-21 11:00:00,115832.62
2013-02-21 12:00:00,115684.86
2013-02-21 13:00:00,116141.72
2013-02-21 14:00:00,116946.77
2013-02-21 15:00:00,117755.7
2013-02-21 16:00:00,118219.93
2013-02-21 17:00:00,121044.21
2013-02-21 18:00:00,122697.23
2013-02-21 19:00:00,121885.75
2013-02-21 20:00:00,116112.46
2013-02-21 21:00:00,112090.58
2013-02-21 22:00:00,99934.734
2013-02-21 23:00:00,82552.625
2013-02-22 00:00:00,68161.5
2013-02-22 01:00:00,61934.57
2013-02-22 02:00:00,58240.348
2013-02-22 03:00:00,56847.254
2013-02-22 04:00:00,59010.484
2013-02-22 05:00:00,63599.14
2013-02-22 06:00:00,79013.26
2013-02-22 07:00:00,92719.81
2013-02-22 08:00:00,97325.87
2013-02-22 09:00:00,115091.14
2013-02-22 10:00:00,118667.484
2013-02-22 11:00:00,118469.32
2013-02-22 12:00:00,117405.68
2013-02-22 13:00:00,120960.75
2013-02-22 14:00:00,117780.01
2013-02-22 15:00:00,118477.72
2013-02-22 16:00:00,120057.26
2013-02-22 17:00:00,122507.93
2013-02-22 18:00:00,124670.77
2013-02-22 19:00:00,123166.71
2013-02-22 20:00:00,116930.28
2013-02-22 21:00:00,111272.266
2013-02-22 22:00:00,101590.8
2013-02-22 23:00:00,86868.2
2013-02-23 00:00:00,68810.41
2013-02-23 01:00:00,60673.027
2013-02-23 02:00:00,56819.57
2013-02-23 03:00:00,54693.977
2013-02-23 04:00:00,56959.117
2013-02-23 05:00:00,61320.73
2013-02-23 06:00:00,77458.45
2013-02-23 07:00:00,89755.34
2013-02-23 08:00:00,97249.34
2013-02-23 09:00:00,112516.53
2013-02-23 10:00:00,117196.79
2013-02-23 11:00:00,117821.37
2013-02-23 12:00:00,117985.945
2013-02-23 13:00:00,117361.9
2013-02-23 14:00:00,114386.65
2013-02-23 15:00:00,113760.984
2013-02-23 16:00:00,115336.04
2013-02-23 17:00:00,118882.68
2013-02-23 18:00:00,120477.086
2013-02-23 19:00:00,121335.15
2013-02-23 20:00:00,115612.11
2013-02-23 21:00:00,111128.19
2013-02-23 22:00:00,98096.19
2013-02-23 23:00:00,82455.16
2013-02-24 00:00:00,64819.754
2013-02-24 01:00:00,56764.652
2013-02-24 02:00:00,53527.812
2013-02-24 03:00:00,51730.27
2013-02-24 04:00:00,54030.184
2013-02-24 05:00:00,58825.344
2013-02-24 06:00:00,73570.11
2013-02-24 07:00:00,87918.53
2013-02-24 08:00:00,91709.09
2013-02-24 09:00:00,109904.47
2013-02-24 10:00:00,114261.375
2013-02-24 11:00:00,116380.29
2013-02-24 12:00:00,116859.95
2013-02-24 13:00:00,112229.02
2013-02-24 14:00:00,110993.23
2013-02-24 15:00:00,111834.38
2013-02-24 16:00:00,114173.195
2013-02-24 17:00:00,114480.95
2013-02-24 18:00:00,116063.53
2013-02-24 19:00:00,117831.125
2013-02-24 20:00:00,112277.78
2013-02-24 21:00:00,106226.27
2013-02-24 22:00:00,94215.78
2013-02-24 23:00:00,72942.24
2013-02-25 00:00:00,63654.957
2013-02-25 01:00:00,57549.44
2013-02-25 02:00:00,54321.17
2013-02-25 03:00:00,53659.24
2013-02-25 04:00:00,55418.46
2013-02-25 05:00:00,58977.21
2013-02-25 06:00:00,74671.69
2013-02-25 07:00:00,86987.664
2013-02-25 08:00:00,92722.18
2013-02-25 09:00:00,110825.26
2013-02-25 10:00:00,111222.164
2013-02-25 11:00:00,112218.266
2013-02-25 12:00:00,111721.305
2013-02-25 13:00:00,112118.086
2013-02-25 14:00:00,111488.28
2013-02-25 15:00:00,112160.24
2013-02-25 16:00:00,113708.7
2013-02-25 17:00:00,114726.86
2013-02-25 18:00:00,118779.945
2013-02-25 19:00:00,116884.055
2013-02-25 20:00:00,112619.484
2013-02-25 21:00:00,107941.48
2013-02-25 22:00:00,96899.96
2013-02-25 23:00:00,81306.516
2013-02-26 00:00:00,68374.89
2013-02-26 01:00:00,61928.816
2013-02-26 02:00:00,58740.78
2013-02-26 03:00:00,57552.773
2013-02-26 04:00:00,59471.92
2013-02-26 05:00:00,62381.883
2013-02-26 06:00:00,76054.74
2013-02-26 07:00:00,90541.13
2013-02-26 08:00:00,94375.305
2013-02-26 09:00:00,111786.58
2013-02-26 10:00:00,113425.58
2013-02-26 11:00:00,113658.9
2013-02-26 12:00:00,112252.61
2013-02-26 13:00:00,112133.336
2013-02-26 14:00:00,111509.02
2013-02-26 15:00:00,113857.27
2013-02-26 16:00:00,115089.984
2013-02-26 17:00:00,116626.87
2013-02-26 18:00:00,118504.16
2013-02-26 19:00:00,118238.75
2013-02-26 20:00:00,111759.69
2013-02-26 21:00:00,106694.99
2013-02-26 22:00:00,95287.61
2013-02-26 23:00:00,78161.85
2013-02-27 00:00:00,62202.25
2013-02-27 01:00:00,58233.45
2013-02-27 02:00:00,55040.81
2013-02-27 03:00:00,53865.188
2013-02-27 04:00:00,56138.066
2013-02-27 05:00:00,59592.96
2013-02-27 06:00:00,73850.375
2013-02-27 07:00:00,87057.766
2013-02-27 08:00:00,93856.06
2013-02-27 09:00:00,112684.83
2013-02-27 10:00:00,113772.03
2013-02-27 11:00:00,113199.93
2013-02-27 12:00:00,113834.57
2013-02-27 13:00:00,116619.85
2013-02-27 14:00:00,115760.445
2013-02-27 15:00:00,114792.1
2013-02-27 16:00:00,116888.266
2013-02-27 17:00:00,118842.92
2013-02-27 18:00:00,120911.7
2013-02-27 19:00:00,119627.766
2013-02-27 20:00:00,113668.33
2013-02-27 21:00:00,107933.13
2013-02-27 22:00:00,95832.03
2013-02-27 23:00:00,76639.75
2013-02-28 00:00:00,64635.977
2013-02-28 01:00:00,59534.45
2013-02-28 02:00:00,55873.027
2013-02-28 03:00:00,54820.855
2013-02-28 04:00:00,55897.7
2013-02-28 05:00:00,60594.83
2013-02-28 06:00:00,74967.484
2013-02-28 07:00:00,88926.83
2013-02-28 08:00:00,94188.89
2013-02-28 09:00:00,111086.195
2013-02-28 10:00:00,112379.74
2013-02-28 11:00:00,112285.14
2013-02-28 12:00:00,112891.79
2013-02-28 13:00:00,113125.16
2013-02-28 14:00:00,113741.48
2013-02-28 15:00:00,113670.875
2013-02-28 16:00:00,114825.18
2013-02-28 17:00:00,118299.74
2013-02-28 18:00:00,120499.38
2013-02-28 19:00:00,121531.8
2013-02-28 20:00:00,115045.63
2013-02-28 21:00:00,108199.5
2013-02-28 22:00:00,95964.28
2013-02-28 23:00:00,78686.19
2013-03-01 00:00:00,64140.24
2013-03-01 01:00:00,57874.242
2013-03-01 02:00:00,54569.258
2013-03-01 03:00:00,53299.36
2013-03-01 04:00:00,55102.67
2013-03-01 05:00:00,58914.68
2013-03-01 06:00:00,75120.586
2013-03-01 07:00:00,87331.84
2013-03-01 08:00:00,94789.06
2013-03-01 09:00:00,111769.47
2013-03-01 10:00:00,114065.695
2013-03-01 11:00:00,114712.46
2013-03-01 12:00:00,113589.65
2013-03-01 13:00:00,114045.45
2013-03-01 14:00:00,115676.93
2013-03-01 15:00:00,116164.42
2013-03-01 16:00:00,117836.52
2013-03-01 17:00:00,119796.26
2013-03-01 18:00:00,122955.6
2013-03-01 19:00:00,123534.92
2013-03-01 20:00:00,118385.31
2013-03-01 21:00:00,112677.59
2013-03-01 22:00:00,102406.43
2013-03-01 23:00:00,85005.875
2013-03-02 00:00:00,68325.84
2013-03-02 01:00:00,59552.074
2013-03-02 02:00:00,55298.72
2013-03-02 03:00:00,54205.797
2013-03-02 04:00:00,56259.793
2013-03-02 05:00:00,60568.434
2013-03-02 06:00:00,76739.9
2013-03-02 07:00:00,90496.516
2013-03-02 08:00:00,95477.79
2013-03-02 09:00:00,112820.875
2013-03-02 10:00:00,117052.87
2013-03-02 11:00:00,118667.01
2013-03-02 12:00:00,118620.7
2013-03-02 13:00:00,115027.266
2013-03-02 14:00:00,114456.84
2013-03-02 15:00:00,116312.234
2013-03-02 16:00:00,118416.35
2013-03-02 17:00:00,118690.48
2013-03-02 18:00:00,120306.195
2013-03-02 19:00:00,123583.16
2013-03-02 20:00:00,118075.984
2013-03-02 21:00:00,112940.92
2013-03-02 22:00:00,101741.8
2013-03-02 23:00:00,86064.414
2013-03-03 00:00:00,68332.32
2013-03-03 01:00:00,58835.867
2013-03-03 02:00:00,55114.965
2013-03-03 03:00:00,54188.26
2013-03-03 04:00:00,56412.76
2013-03-03 05:00:00,62668.867
2013-03-03 06:00:00,75694.516
2013-03-03 07:00:00,89389.28
2013-03-03 08:00:00,95221.32
2013-03-03 09:00:00,111157.93
2013-03-03 10:00:00,116012.02
2013-03-03 11:00:00,117356.42
2013-03-03 12:00:00,117452.78
2013-03-03 13:00:00,114704.01
2013-03-03 14:00:00,112921.77
2013-03-03 15:00:00,116461.32
2013-03-03 16:00:00,117287.08
2013-03-03 17:00:00,117103.54
2013-03-03 18:00:00,119842.93
2013-03-03 19:00:00,119540.8
2013-03-03 20:00:00,113651.64
2013-03-03 21:00:00,109823.484
2013-03-03 22:00:00,96004.875
2013-03-03 23:00:00,75481.38
2013-03-04 00:00:00,66458.72
2013-03-04 01:00:00,59365.676
2013-03-04 02:00:00,57646.656
2013-03-04 03:00:00,57562.38
2013-03-04 04:00:00,58846.92
2013-03-04 05:00:00,62896.227
2013-03-04 06:00:00,77000.01
2013-03-04 07:00:00,89967.2
2013-03-04 08:00:00,94584.92
2013-03-04 09:00:00,110398.2
2013-03-04 10:00:00,112009.55
2013-03-04 11:00:00,112417.57
2013-03-04 12:00:00,113502.03
2013-03-04 13:00:00,113940.555
2013-03-04 14:00:00,114406.18
2013-03-04 15:00:00,116266.51
2013-03-04 16:00:00,117731.27
2013-03-04 17:00:00,118835.71
2013-03-04 18:00:00,122029.29
2013-03-04 19:00:00,120861.67
2013-03-04 20:00:00,116689.875
2013-03-04 21:00:00,113311.04
2013-03-04 22:00:00,101749.86
2013-03-04 23:00:00,84799.164
2013-03-05 00:00:00,70434.5
2013-03-05 01:00:00,64239.59
2013-03-05 02:00:00,62379.3
2013-03-05 03:00:00,60706.156
2013-03-05 04:00:00,62943.32
2013-03-05 05:00:00,66135.945
2013-03-05 06:00:00,79177.17
2013-03-05 07:00:00,92467.15
2013-03-05 08:00:00,98539.234
2013-03-05 09:00:00,113389.65
2013-03-05 10:00:00,117181.53
2013-03-05 11:00:00,117199.25
2013-03-05 12:00:00,117786.78
2013-03-05 13:00:00,116448.4
2013-03-05 14:00:00,115796.71
2013-03-05 15:00:00,116499.82
2013-03-05 16:00:00,117837.98
2013-03-05 17:00:00,119469.14
2013-03-05 18:00:00,122096.84
2013-03-05 19:00:00,122666.72
2013-03-05 20:00:00,118671.664
2013-03-05 21:00:00,114231.53
2013-03-05 22:00:00,102930.36
2013-03-05 23:00:00,83809.695
2013-03-06 00:00:00,65879.625
2013-03-06 01:00:00,63143.992
2013-03-06 02:00:00,61052.797
2013-03-06 03:00:00,59837.23
2013-03-06 04:00:00,62288.516
2013-03-06 05:00:00,64437.184
2013-03-06 06:00:00,77814.78
2013-03-06 07:00:00,92056.53
2013-03-06 08:00:00,97386.98
2013-03-06 09:00:00,113658.45
2013-03-06 10:00:00,116958.99
2013-03-06 11:00:00,116549.01
2013-03-06 12:00:00,116169.46
2013-03-06 13:00:00,116611.64
2013-03-06 14:00:00,116075.11
2013-03-06 15:00:00,117107.33
2013-03-06 16:00:00,119496.34
2013-03-06 17:00:00,120639.055
2013-03-06 18:00:00,122812.484
2013-03-06 19:00:00,122091.13
2013-03-06 20:00:00,117672.27
2013-03-06 21:00:00,113566.17
2013-03-06 22:00:00,101719.74
2013-03-06 23:00:00,84282.47
2013-03-07 00:00:00,70039.68
2013-03-07 01:00:00,64156.543
2013-03-07 02:00:00,61493.773
2013-03-07 03:00:00,60007.61
2013-03-07 04:00:00,62312.523
2013-03-07 05:00:00,64932.97
2013-03-07 06:00:00,78370.16
2013-03-07 07:00:00,93417.086
2013-03-07 08:00:00,97194.43
2013-03-07 09:00:00,113023.4
2013-03-07 10:00:00,117911.234
2013-03-07 11:00:00,117757.734
2013-03-07 12:00:00,117988.92
2013-03-07 13:00:00,117183.336
2013-03-07 14:00:00,115433.266
2013-03-07 15:00:00,117185.33
2013-03-07 16:00:00,118320.04
2013-03-07 17:00:00,120310.74
2013-03-07 18:00:00,122798.9
2013-03-07 19:00:00,121902.05
2013-03-07 20:00:00,117436.305
2013-03-07 21:00:00,113904.15
2013-03-07 22:00:00,101491.695
2013-03-07 23:00:00,83400.33
2013-03-08 00:00:00,69141.75
2013-03-08 01:00:00,64085.977
2013-03-08 02:00:00,61200.715
2013-03-08 03:00:00,58925.0
2013-03-08 04:00:00,60521.426
2013-03-08 05:00:00,63555.105
2013-03-08 06:00:00,77693.61
2013-03-08 07:00:00,92363.37
2013-03-08 08:00:00,96461.77
2013-03-08 09:00:00,114076.164
2013-03-08 10:00:00,117528.695
2013-03-08 11:00:00,117817.34
2013-03-08 12:00:00,118936.25
2013-03-08 13:00:00,118098.68
2013-03-08 14:00:00,116333.18
2013-03-08 15:00:00,117571.016
2013-03-08 16:00:00,119263.87
2013-03-08 17:00:00,121264.21
2013-03-08 18:00:00,122011.414
2013-03-08 19:00:00,123129.766
2013-03-08 20:00:00,118332.45
2013-03-08 21:00:00,113694.22
2013-03-08 22:00:00,103975.68
2013-03-08 23:00:00,88863.38
2013-03-09 00:00:00,69855.945
2013-03-09 01:00:00,61431.25
2013-03-09 02:00:00,58119.97
2013-03-09 03:00:00,57195.7
2013-03-09 04:00:00,59285.09
2013-03-09 05:00:00,63344.293
2013-03-09 06:00:00,77335.44
